sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::01796,Toss you for,1.0,content_diversity,who goes first.,who gets the blonde and who gets the fat one.,who drives?,"who goes over the top first, it's only fair.",who goes and checks it out? It could be dangerous.,-0.073,0.899,-0.203,-0.721,-0.204,-7.523296,0.347257,0.383367,-2.884187,0.133127,98.310021,0.864409,0.000000,37.688862,0.331386
test.enc.prompt.txt::01796,Toss you for,0.0,content_diversity,who gets the brunette and who gets the blonde.,who gets the blonde and who gets the plumper one.,who gets the one on the short skirt and who gets the one in the longer one.,who gets the blonde with the glasses or the fat one.,who gets the larger on eand who gets the blonde.,-0.359,0.694,-0.539,-0.898,-0.585,-7.523296,0.347257,0.383367,-2.884187,0.133127,98.310021,0.864409,0.000000,37.688862,0.331386
test.enc.prompt.txt::01797,"Jani, there's something",1.0,content_diversity,I need to tell you.,on your nose.,about you that I love.,going on in town today that I think you will like.,else that you do not know.,-0.044,0.939,-0.202,-0.704,-0.227,13.980511,0.500018,0.441352,6.170325,0.220684,68.652062,0.722167,0.000000,30.299717,0.318730
test.enc.prompt.txt::01797,"Jani, there's something",0.0,content_diversity,that you need to hear from me.,I must inform you of.,I have to say to you.,that I must communicate to you.,I'm about to let you know.,-0.083,0.904,-0.414,-0.822,-0.618,13.980511,0.500018,0.441352,6.170325,0.220684,68.652062,0.722167,0.000000,30.299717,0.318730
test.enc.prompt.txt::01798,Which side do,1.0,content_diversity,i go on?,you want?,we open up,you think is the best,looks best,-0.013,0.973,-0.137,-0.656,-0.417,9.300523,0.722338,0.297388,2.765868,0.214815,29.982617,3.466198,0.000000,8.916485,1.030807
test.enc.prompt.txt::01798,Which side do,0.0,content_diversity,this 1 looks better,it just looks alot ncer,that one looks the best,"this 1 has to be the best 1, look at it",how awesome does this 1 look,-0.057,0.912,-0.213,-0.853,-0.487,9.300523,0.722338,0.297388,2.765868,0.214815,29.982617,3.466198,0.000000,8.916485,1.030807
test.enc.prompt.txt::01799,I owe a,1.0,content_diversity,huge debt of gratitude to my former boss.,lot of money to some less than reputable characters.,"phone call to that guy, don't attract his attention.","little bit to the student loan people, but it's not excessive.",apology to everyone I work with for my bad behavior.,-0.026,0.974,-0.183,-0.666,-0.194,18.352912,0.317132,0.504676,9.262269,0.160049,66.948885,0.797660,0.000000,33.787477,0.402560
test.enc.prompt.txt::01799,I owe a,0.0,content_diversity,stack of cash to some thugs and I'm pretty scared.,big chunk of change to some shady dudes downtown.,couple of low-level crooks for a loan I took out a while back.,a lot of money to that family still and they're getting impatient.,not insignificant amount of coin to some less than understanding guys.,-0.047,0.948,-0.251,-0.701,-0.341,18.352912,0.317132,0.504676,9.262269,0.160049,66.948885,0.797660,0.000000,33.787477,0.402560
test.enc.prompt.txt::01800,My creditors. One,1.0,content_diversity,seems to have found oneself in a rather tight spot.,"is threatening to sue, I am not sure what to do.","day they will all be cleared, but that day is a very long way off.","by one they have tracked me down, I am so worried.","is even saying they will take my house, I am terrified.",-0.036,0.940,-0.211,-0.675,-0.348,29.981073,0.485978,0.440819,13.216232,0.214228,61.381584,0.764859,0.000000,27.058180,0.337164
test.enc.prompt.txt::01800,My creditors. One,0.0,content_diversity,is even saying they will take me to court.,threatens legal action as soon as this month.,says they are going to start legal proceedings against me.,of them is going to take me to court.,has gone so far as to serve papers on me.,-0.065,0.898,-0.331,-0.805,-0.579,29.981073,0.485978,0.440819,13.216232,0.214228,61.381584,0.764859,0.000000,27.058180,0.337164
test.enc.prompt.txt::01801,Just listen. You,1.0,content_diversity,take those book back,need to start learning,should probably go home,can go now,are one of the most stubborn people ever,-0.006,0.991,-0.168,-0.642,-0.189,-10.504975,0.109297,0.435074,-4.570447,0.047552,57.735250,1.897143,0.000000,25.119135,0.825399
test.enc.prompt.txt::01801,Just listen. You,0.0,content_diversity,need to go home,should get back home,should head back,ought to go home,need to get back,-0.104,0.615,-0.547,-0.833,-0.657,-10.504975,0.109297,0.435074,-4.570447,0.047552,57.735250,1.897143,0.000000,25.119135,0.825399
test.enc.prompt.txt::01802,You don't have,1.0,content_diversity,to be so mean.,to go to work tomorrow.,to drive drunk.,to answer the phone.,all the answers.,-0.046,0.947,-0.284,-0.640,-0.108,11.753393,0.641805,0.367609,4.320654,0.235933,24.085095,1.968666,0.000000,8.853899,0.723699
test.enc.prompt.txt::01802,You don't have,0.0,content_diversity,the solution to everything.,to know it all.,the necessary knowledge.,a high enough IQ.,the thinking power.,-0.023,0.767,-0.291,-0.692,-0.445,11.753393,0.641805,0.367609,4.320654,0.235933,24.085095,1.968666,0.000000,8.853899,0.723699
test.enc.prompt.txt::01803,I want you,1.0,content_diversity,to take the trash out,to date my sister,to start writing homework,to do your chores,to stop manipulating people,-0.048,0.962,-0.307,-0.612,-0.151,7.796130,0.482485,0.428408,3.339925,0.206701,15.880310,0.875959,0.000000,6.803253,0.375268
test.enc.prompt.txt::01803,I want you,0.0,content_diversity,to get together with my sis,to be with my sister,to get in a relationship with my sister,to take my sister out,to go on a date with my sis,-0.151,0.830,-0.592,-0.858,-0.600,7.796130,0.482485,0.428408,3.339925,0.206701,15.880310,0.875959,0.000000,6.803253,0.375268
test.enc.prompt.txt::01804,Would you like,1.0,content_diversity,me to tell you again why I broke up with you?,to set up a meeting with someone who can help?,it if I just disappeared so you can pretend it never happened?,time to just stop so this moment can last forever?,to come in for a drink?,-0.032,0.947,-0.142,-0.724,-0.238,34.516424,0.321319,0.444590,15.345657,0.142855,64.911960,0.688223,0.000000,28.859207,0.305977
test.enc.prompt.txt::01804,Would you like,0.0,content_diversity,me along with your memory of this to just be erased?,to turn back time and go back to when we never met?,your life to rewind to before you knew me?,for me to magically cease to exist then?,to forgot you ever heard my name?,-0.052,0.953,-0.104,-0.742,-0.459,34.516424,0.321319,0.444590,15.345657,0.142855,64.911960,0.688223,0.000000,28.859207,0.305977
test.enc.prompt.txt::01805,Jani! Where are,1.0,content_diversity,you going to,my cigarettes,you taking me,going to change your tire,your friends,-0.030,0.927,-0.164,-0.657,-0.183,10.150929,0.692272,0.464088,4.710928,0.321275,42.392294,1.353002,0.000000,19.673771,0.627912
test.enc.prompt.txt::01805,Jani! Where are,0.0,content_diversity,you heading to,you gonna go,you making it to,you tend to go,your intentions to go,-0.090,0.696,-0.236,-0.739,-0.579,10.150929,0.692272,0.464088,4.710928,0.321275,42.392294,1.353002,0.000000,19.673771,0.627912
test.enc.prompt.txt::01806,Nice car. How,1.0,content_diversity,much did it cost?,did you find it in that color?,many years old is it?,about we take it for a spin,many miles does it get to the gallon?,-0.026,0.968,-0.237,-0.670,-0.299,1.013661,0.300827,0.417902,0.423611,0.125716,36.906274,0.522207,0.000000,15.423215,0.218232
test.enc.prompt.txt::01806,Nice car. How,0.0,content_diversity,far will a gallon of gas get you?,much distance can you cover per gallon?,far can you get for each gallon of gas?,much gas do you need to travel a mile?,many gallons of gas do you need for each mile you travel?,-0.076,0.867,-0.488,-0.926,-0.747,1.013661,0.300827,0.417902,0.423611,0.125716,36.906274,0.522207,0.000000,15.423215,0.218232
test.enc.prompt.txt::01807,Where do you,1.0,content_diversity,go to find good coffee?,spend the most of your time?,think my missing razor went?,want to go for your birthday?,believe a woman's place is?,-0.011,0.978,-0.191,-0.626,-0.160,11.015169,0.348026,0.363482,4.003811,0.126501,55.283506,2.049111,0.000000,20.094537,0.744814
test.enc.prompt.txt::01807,Where do you,0.0,content_diversity,get a decent cup of joe?,find yourself some great coffee?,go for outstanding coffee?,go if you want upstanding coffee?,get high quality coffee?,-0.034,0.960,-0.447,-0.916,-0.720,11.015169,0.348026,0.363482,4.003811,0.126501,55.283506,2.049111,0.000000,20.094537,0.744814
test.enc.prompt.txt::01808,So how do,1.0,content_diversity,you know when you're done,you think they'll stay together,believe in ghosts,you know you are right,know he is the best player ever,-0.032,0.950,-0.128,-0.605,-0.242,-5.688631,0.013462,0.505702,-2.876755,0.006808,42.608051,0.768814,0.000000,21.546996,0.388791
test.enc.prompt.txt::01808,So how do,0.0,content_diversity,you know he is a GOAT,you know he is the greatest of all time,you know he is best ever to play the game,you know he is number 1,you know he is greatest,-0.365,0.723,-0.653,-0.814,-0.413,-5.688631,0.013462,0.505702,-2.876755,0.006808,42.608051,0.768814,0.000000,21.546996,0.388791
test.enc.prompt.txt::01809,Coming up to,1.0,content_diversity,"visit you was a very hard decision to make, don't you realize that?",the attic always scared me as a kid. Now it just seems normal.,the mountains has always been my favorite day trip to make.,"the treehouse is invitation only, so get out of here!","almost six o'clock now, so let's get ready to play some more music.",-0.017,0.970,-0.153,-0.667,-0.185,14.719273,0.335170,0.411210,6.052706,0.137825,24.093875,0.327836,0.000000,9.907632,0.134809
test.enc.prompt.txt::01809,Coming up to,0.0,content_diversity,"see you was not an easy thing to do, I hope you know.","spend some time with you is very challenging for me, okay?","be with you -- even now -- is a tough call. For me, at least.","have this meeting with you, do you appreciate how hard that is?",confront you takes a lot of guts. I hope you can respect that.,-0.047,0.939,-0.277,-0.801,-0.685,14.719273,0.335170,0.411210,6.052706,0.137825,24.093875,0.327836,0.000000,9.907632,0.134809
test.enc.prompt.txt::01810,I'll lay you,1.0,content_diversity,down if you want me to,again,on the floor,near the table,in the bed,-0.020,0.975,-0.091,-0.612,-0.213,-0.495130,0.006393,0.584259,-0.289284,0.003735,42.565604,1.951560,0.000000,24.869342,1.140217
test.enc.prompt.txt::01810,I'll lay you,0.0,content_diversity,its on the other floor,floor over there please,put it on the brown floor,its on the wood floor,near the floor,-0.112,0.864,-0.186,-0.906,-0.558,-0.495130,0.006393,0.584259,-0.289284,0.003735,42.565604,1.951560,0.000000,24.869342,1.140217
test.enc.prompt.txt::01811,That Greek guy,1.0,content_diversity,is so hot.,behaves in a really annoying way.,is dating my sister.,asked me out for coffee.,is working as a lifeguard at my swimming pool.,-0.019,0.970,-0.201,-0.572,-0.082,0.590509,0.450113,0.391020,0.230901,0.176003,62.514864,1.942232,0.000000,24.444555,0.759451
test.enc.prompt.txt::01811,That Greek guy,0.0,content_diversity,is really good looking.,looks very attractive.,has very nice looks.,is stunningly handsome.,happens to have looks that are appealing.,-0.025,0.962,-0.533,-0.884,-0.839,0.590509,0.450113,0.391020,0.230901,0.176003,62.514864,1.942232,0.000000,24.444555,0.759451
test.enc.prompt.txt::01812,Does Bella come,1.0,content_diversity,every week to clean or just once a month?,and babysit the kids every Friday night?,prepared for class or is she in need of materials?,"up with such wild fantasies when she talks to you, too?",all the way inside the house or just wait outside?,-0.021,0.961,-0.131,-0.653,-0.206,23.837901,0.509632,0.391324,9.328333,0.199431,69.410367,0.918311,0.000000,27.161915,0.359357
test.enc.prompt.txt::01812,Does Bella come,0.0,content_diversity,and watch the kids each week?,to sit with the kids on a regular basis?,regularly for this babysitting gig of hers?,on a weekly basis to watch the children?,show up like clockwork on Fridays for sitting?,-0.037,0.934,-0.244,-0.798,-0.477,23.837901,0.509632,0.391324,9.328333,0.199431,69.410367,0.918311,0.000000,27.161915,0.359357
test.enc.prompt.txt::01813,What happened to,1.0,content_diversity,all the cool things we were going to do together?,"your brother, I haven't seen him in a while.",your teeth?!,"your mom, I heard she was in the hospital","you car, didn't you used to drive a red convertible?",-0.022,0.960,-0.083,-0.587,-0.066,-5.750112,0.710159,0.390614,-2.246077,0.277398,70.922303,2.284437,0.000000,27.703276,0.892334
test.enc.prompt.txt::01813,What happened to,0.0,content_diversity,the awesome summer we had planned?,all the great ideas you had for us to do?,all the fun we were going to have?,your ideas for an exciting summer?,the great times we'd planned on?,-0.040,0.932,-0.305,-0.843,-0.602,-5.750112,0.710159,0.390614,-2.246077,0.277398,70.922303,2.284437,0.000000,27.703276,0.892334
test.enc.prompt.txt::01814,You don't recognise,1.0,content_diversity,me?,how you are contantly lying,yourself anymore,the numbers?,this movie?,0.000,1.000,-0.236,-0.627,-0.281,8.012275,0.388749,0.341784,2.738467,0.132868,70.918776,1.512789,0.000000,24.238903,0.517047
test.enc.prompt.txt::01814,You don't recognise,0.0,content_diversity,hey do you know what movie this is,what kinda movie is this,this is the same movie i saw,i remember this specific movie,i like these kinds of movies,-0.065,0.921,-0.257,-0.963,-0.512,8.012275,0.388749,0.341784,2.738467,0.132868,70.918776,1.512789,0.000000,24.238903,0.517047
test.enc.prompt.txt::01815,You've been recommended,1.0,content_diversity,by our commitee,to start reading,by your principal,by the best football scouts,seven times in a last month,-0.017,0.980,0.055,-0.633,-0.198,-5.398825,-0.015166,0.382968,-2.067577,-0.005808,33.508824,1.931269,0.000000,12.832807,0.739614
test.enc.prompt.txt::01815,You've been recommended,0.0,content_diversity,a lot lately,few times per week,quite often lately,often in the last month,several times last month,-0.032,0.933,-0.335,-0.789,-0.615,-5.398825,-0.015166,0.382968,-2.067577,-0.005808,33.508824,1.931269,0.000000,12.832807,0.739614
